datetime,date,hour_utc,pressure_hPa,height_m,temp_c,dewpoint_c,wind_dir_deg,wind_speed_m_s
2022-12-01 00:00:00,2022-12-01,0,1006.0,139.0,3.6,-0.8,75.0,2.0
2022-12-01 12:00:00,2022-12-01,12,1006.0,139.0,6.6,-0.4,80.0,4.0
2022-12-02 00:00:00,2022-12-02,0,1006.0,139.0,1.4,-0.4,95.0,2.0
2022-12-02 12:00:00,2022-12-02,12,1007.0,139.0,2.6,-0.2,120.0,6.0
2022-12-03 00:00:00,2022-12-03,0,1008.0,139.0,1.6,1.0,75.0,2.0
2022-12-03 12:00:00,2022-12-03,12,1008.0,139.0,6.2,2.1,25.0,4.0
2022-12-04 00:00:00,2022-12-04,0,1008.0,139.0,3.6,2.1,75.0,6.0
2022-12-04 12:00:00,2022-12-04,12,1006.0,139.0,6.6,3.0,95.0,4.0
2022-12-05 00:00:00,2022-12-05,0,1006.0,139.0,5.0,2.4,125.0,4.0
2022-12-05 12:00:00,2022-12-05,12,1006.0,139.0,6.6,3.9,130.0,6.0
2022-12-06 00:00:00,2022-12-06,0,1003.0,139.0,6.0,4.8,100.0,4.0
2022-12-06 12:00:00,2022-12-06,12,999.0,139.0,7.2,2.7,275.0,4.0
2022-12-07 00:00:00,2022-12-07,0,999.0,139.0,1.0,0.1,175.0,2.0
2022-12-07 12:00:00,2022-12-07,12,998.0,139.0,6.0,3.5,230.0,6.0
2022-12-08 00:00:00,2022-12-08,0,999.0,139.0,-1.3,-1.7,130.0,2.0
2022-12-08 12:00:00,2022-12-08,12,997.0,139.0,3.4,-0.1,90.0,6.0
2022-12-09 00:00:00,2022-12-09,0,995.0,139.0,1.8,0.9,95.0,2.0
2022-12-09 12:00:00,2022-12-09,12,990.0,139.0,4.2,3.9,70.0,4.0
2022-12-10 00:00:00,2022-12-10,0,984.0,139.0,5.8,5.8,310.0,2.0
2022-12-10 12:00:00,2022-12-10,12,985.0,139.0,5.0,4.0,330.0,4.0
2022-12-11 00:00:00,2022-12-11,0,979.0,139.0,4.2,3.9,310.0,8.0
2022-12-11 12:00:00,2022-12-11,12,983.0,139.0,2.2,-1.2,350.0,4.0
2022-12-12 00:00:00,2022-12-12,0,988.0,139.0,-1.1,-2.8,315.0,8.0
2022-12-12 12:00:00,2022-12-12,12,992.0,139.0,0.2,-6.8,275.0,6.0
2022-12-13 00:00:00,2022-12-13,0,996.0,139.0,-1.5,-4.5,285.0,6.0
2022-12-14 00:00:00,2022-12-14,0,997.0,139.0,-5.7,-6.8,60.0,4.0
2022-12-14 12:00:00,2022-12-14,12,993.0,139.0,-1.5,-4.2,85.0,6.0
2022-12-15 00:00:00,2022-12-15,0,989.0,139.0,-1.1,-2.5,100.0,4.0
2022-12-15 12:00:00,2022-12-15,12,994.0,139.0,1.6,0.4,110.0,2.0
2022-12-16 00:00:00,2022-12-16,0,992.0,139.0,1.6,1.6,75.0,6.0
2022-12-16 12:00:00,2022-12-16,12,989.0,139.0,5.2,4.9,230.0,2.0
2022-12-17 00:00:00,2022-12-17,0,994.0,139.0,2.0,1.1,325.0,2.0
2022-12-17 12:00:00,2022-12-17,12,1002.0,139.0,1.0,-3.7,290.0,10.0
2022-12-18 00:00:00,2022-12-18,0,1013.0,139.0,-1.9,-4.7,320.0,4.0
2022-12-18 12:00:00,2022-12-18,12,1020.0,139.0,1.2,-4.8,285.0,2.0
2022-12-19 00:00:00,2022-12-19,0,1023.0,139.0,-3.9,-4.2,60.0,2.0
2022-12-19 12:00:00,2022-12-19,12,1022.0,139.0,-0.3,-3.8,90.0,6.0
2022-12-20 00:00:00,2022-12-20,0,1018.0,139.0,-2.7,-3.7,95.0,4.0
2022-12-20 12:00:00,2022-12-20,12,1013.0,139.0,2.2,-3.8,150.0,6.0
2022-12-21 00:00:00,2022-12-21,0,1008.0,139.0,-0.3,-2.4,100.0,6.0
2022-12-21 12:00:00,2022-12-21,12,1004.0,139.0,1.0,-2.7,110.0,4.0
2022-12-22 00:00:00,2022-12-22,0,1002.0,139.0,0.6,-2.0,0.0,0.0
2022-12-22 12:00:00,2022-12-22,12,1000.0,139.0,2.4,-0.2,200.0,2.0
2022-12-23 00:00:00,2022-12-23,0,997.0,139.0,3.6,3.6,190.0,2.0
2022-12-23 12:00:00,2022-12-23,12,995.0,139.0,3.8,3.8,210.0,4.0
2022-12-24 00:00:00,2022-12-24,0,994.0,139.0,3.8,3.8,130.0,2.0
2022-12-24 12:00:00,2022-12-24,12,997.0,139.0,11.4,6.9,270.0,6.0
2022-12-25 00:00:00,2022-12-25,0,1003.0,139.0,5.8,4.8,285.0,2.0
2022-12-25 12:00:00,2022-12-25,12,1007.0,139.0,12.6,5.6,230.0,2.0
2022-12-26 00:00:00,2022-12-26,0,1006.0,139.0,8.2,5.8,90.0,4.0
2022-12-26 12:00:00,2022-12-26,12,1005.0,139.0,8.4,6.2,235.0,2.0
2022-12-27 00:00:00,2022-12-27,0,1003.0,139.0,4.6,4.6,0.0,0.0
2022-12-27 12:00:00,2022-12-27,12,1009.0,139.0,8.4,-2.6,315.0,16.0
2022-12-28 00:00:00,2022-12-28,0,1013.0,139.0,0.0,-3.4,230.0,2.0
2022-12-28 12:00:00,2022-12-28,12,1011.0,139.0,4.6,-1.4,190.0,2.0
2022-12-29 00:00:00,2022-12-29,0,1007.0,139.0,-0.9,-1.9,100.0,4.0
2022-12-29 12:00:00,2022-12-29,12,1004.0,139.0,2.6,-0.2,65.0,2.0
2022-12-30 00:00:00,2022-12-30,0,1003.0,139.0,0.0,-0.4,350.0,2.0
2022-12-30 12:00:00,2022-12-30,12,1004.0,139.0,4.0,2.4,340.0,4.0
2022-12-31 00:00:00,2022-12-31,0,1007.0,139.0,3.6,3.3,120.0,6.0
2022-12-31 12:00:00,2022-12-31,12,1009.0,139.0,6.0,4.5,175.0,4.0
