datetime,date,hour_utc,pressure_hPa,height_m,temp_c,dewpoint_c,wind_dir_deg,wind_speed_m_s
2023-08-01 00:00:00,2023-08-01,0,995.0,139.0,16.2,11.8,85.0,2.0
2023-08-01 12:00:00,2023-08-01,12,990.0,139.0,28.8,10.8,175.0,14.0
2023-08-02 00:00:00,2023-08-02,0,991.0,139.0,16.4,15.3,195.0,2.0
2023-08-02 12:00:00,2023-08-02,12,993.0,139.0,25.4,10.4,285.0,2.0
2023-08-03 00:00:00,2023-08-03,0,990.0,139.0,18.2,14.1,130.0,4.0
2023-08-03 12:00:00,2023-08-03,12,992.0,139.0,27.4,15.4,285.0,6.0
2023-08-04 00:00:00,2023-08-04,0,994.0,139.0,17.4,16.8,15.0,2.0
2023-08-04 12:00:00,2023-08-04,12,994.0,139.0,26.8,18.8,340.0,8.0
2023-08-05 00:00:00,2023-08-05,0,990.0,139.0,19.8,19.0,355.0,10.0
2023-08-05 12:00:00,2023-08-05,12,989.0,139.0,26.2,21.4,165.0,4.0
2023-08-06 00:00:00,2023-08-06,0,986.0,139.0,19.0,18.8,0.0,0.0
2023-08-06 12:00:00,2023-08-06,12,985.0,139.0,17.6,13.5,280.0,12.0
2023-08-07 00:00:00,2023-08-07,0,991.0,139.0,16.2,10.2,285.0,10.0
2023-08-07 12:00:00,2023-08-07,12,995.0,139.0,18.6,8.6,285.0,14.0
2023-08-08 00:00:00,2023-08-08,0,999.0,139.0,15.0,10.0,325.0,8.0
2023-08-08 12:00:00,2023-08-08,12,1002.0,139.0,21.2,8.2,265.0,6.0
2023-08-09 00:00:00,2023-08-09,0,1002.0,139.0,11.8,10.4,80.0,2.0
2023-08-09 12:00:00,2023-08-09,12,1002.0,139.0,22.6,10.6,165.0,4.0
2023-08-10 00:00:00,2023-08-10,0,1002.0,139.0,18.4,12.4,315.0,6.0
2023-08-10 12:00:00,2023-08-10,12,1004.0,139.0,23.4,6.4,265.0,8.0
2023-08-11 00:00:00,2023-08-11,0,1005.0,139.0,12.6,9.4,0.0,0.0
2023-08-11 12:00:00,2023-08-11,12,1006.0,139.0,24.0,9.0,105.0,2.0
2023-08-12 00:00:00,2023-08-12,0,1007.0,139.0,14.2,11.2,325.0,2.0
2023-08-12 12:00:00,2023-08-12,12,1006.0,139.0,26.0,11.0,40.0,2.0
2023-08-13 00:00:00,2023-08-13,0,1004.0,139.0,16.6,13.7,40.0,2.0
