datetime,date,hour_utc,pressure_hPa,height_m,temp_c,dewpoint_c,wind_dir_deg,wind_speed_m_s
2014-10-01 00:00:00,2014-10-01,0,1008.0,139.0,12.6,11.1,30.0,2.0
2014-10-01 12:00:00,2014-10-01,12,1008.0,139.0,22.2,13.2,110.0,2.0
2014-10-02 00:00:00,2014-10-02,0,1009.0,139.0,15.6,13.9,20.0,2.0
2014-10-03 00:00:00,2014-10-03,0,1009.0,139.0,14.6,13.3,100.0,4.0
2014-10-03 12:00:00,2014-10-03,12,1009.0,139.0,16.6,12.1,70.0,6.0
2014-10-04 00:00:00,2014-10-04,0,1008.0,139.0,12.8,11.3,100.0,2.0
2014-10-04 12:00:00,2014-10-04,12,1007.0,139.0,14.6,11.3,230.0,2.0
2014-10-05 00:00:00,2014-10-05,0,1005.0,139.0,12.6,11.6,30.0,2.0
2014-10-05 12:00:00,2014-10-05,12,1004.0,139.0,16.2,8.2,180.0,2.0
2014-10-06 00:00:00,2014-10-06,0,1004.0,139.0,11.2,9.4,20.0,2.0
2014-10-06 12:00:00,2014-10-06,12,1004.0,139.0,17.0,8.0,130.0,6.0
2014-10-07 00:00:00,2014-10-07,0,1003.0,139.0,11.8,9.1,110.0,4.0
2014-10-07 12:00:00,2014-10-07,12,1004.0,139.0,16.0,10.0,120.0,8.0
2014-10-08 00:00:00,2014-10-08,0,1004.0,139.0,11.4,10.1,100.0,4.0
2014-10-08 12:00:00,2014-10-08,12,1005.0,139.0,15.0,11.9,100.0,2.0
2014-10-09 00:00:00,2014-10-09,0,1002.0,139.0,13.2,12.0,100.0,2.0
2014-10-09 12:00:00,2014-10-09,12,1002.0,139.0,19.6,12.6,110.0,6.0
2014-10-10 00:00:00,2014-10-10,0,1001.0,139.0,15.8,13.6,150.0,8.0
2014-10-11 00:00:00,2014-10-11,0,1001.0,139.0,13.8,13.1,50.0,2.0
2014-10-11 12:00:00,2014-10-11,12,1000.0,139.0,22.4,14.4,120.0,6.0
2014-10-12 00:00:00,2014-10-12,0,999.0,139.0,14.6,13.8,80.0,4.0
2014-10-12 12:00:00,2014-10-12,12,999.0,139.0,21.4,14.4,220.0,2.0
2014-10-13 00:00:00,2014-10-13,0,999.0,139.0,13.2,12.7,90.0,2.0
2014-10-13 12:00:00,2014-10-13,12,996.0,139.0,23.6,13.6,190.0,6.0
2014-10-14 00:00:00,2014-10-14,0,995.0,139.0,15.2,14.5,150.0,4.0
2014-10-14 12:00:00,2014-10-14,12,995.0,139.0,22.4,12.4,250.0,8.0
2014-10-15 00:00:00,2014-10-15,0,995.0,139.0,13.4,12.7,340.0,2.0
2014-10-15 12:00:00,2014-10-15,12,993.0,139.0,16.6,15.7,140.0,4.0
2014-10-16 00:00:00,2014-10-16,0,993.0,139.0,12.6,12.2,280.0,2.0
2014-10-16 12:00:00,2014-10-16,12,994.0,139.0,20.4,13.4,210.0,4.0
2014-10-17 00:00:00,2014-10-17,0,995.0,139.0,14.0,13.5,180.0,2.0
2014-10-17 12:00:00,2014-10-17,12,994.0,139.0,15.4,15.2,60.0,2.0
2014-10-18 00:00:00,2014-10-18,0,1003.0,139.0,13.2,11.4,350.0,6.0
2014-10-18 12:00:00,2014-10-18,12,1008.0,139.0,19.2,9.2,290.0,6.0
2014-10-19 00:00:00,2014-10-19,0,1011.0,139.0,9.4,9.2,50.0,4.0
2014-10-19 12:00:00,2014-10-19,12,1010.0,139.0,18.2,12.2,210.0,2.0
2014-10-20 00:00:00,2014-10-20,0,1005.0,139.0,9.2,9.0,120.0,2.0
2014-10-20 12:00:00,2014-10-20,12,1001.0,139.0,19.8,12.8,210.0,2.0
2014-10-21 00:00:00,2014-10-21,0,997.0,139.0,15.6,13.6,0.0,0.0
2014-10-21 12:00:00,2014-10-21,12,995.0,139.0,16.6,14.0,250.0,8.0
2014-10-22 00:00:00,2014-10-22,0,989.0,139.0,13.0,12.8,60.0,2.0
2014-10-22 12:00:00,2014-10-22,12,985.0,139.0,9.6,4.8,320.0,14.0
2014-10-23 00:00:00,2014-10-23,0,987.0,139.0,7.6,4.3,320.0,14.0
2014-10-23 12:00:00,2014-10-23,12,991.0,139.0,9.8,7.9,0.0,2.0
2014-10-24 00:00:00,2014-10-24,0,994.0,139.0,9.6,5.0,0.0,8.0
2014-10-24 12:00:00,2014-10-24,12,1001.0,139.0,8.0,7.2,60.0,4.0
2014-10-25 00:00:00,2014-10-25,0,1006.0,139.0,6.4,4.5,50.0,4.0
2014-10-25 12:00:00,2014-10-25,12,1009.0,139.0,10.4,4.4,90.0,2.0
2014-10-26 00:00:00,2014-10-26,0,1011.0,139.0,3.8,3.6,340.0,2.0
2014-10-26 12:00:00,2014-10-26,12,1013.0,139.0,8.0,5.6,50.0,2.0
2014-10-27 00:00:00,2014-10-27,0,1015.0,139.0,6.0,5.4,20.0,2.0
2014-10-27 12:00:00,2014-10-27,12,1015.0,139.0,11.6,4.6,220.0,2.0
2014-10-28 00:00:00,2014-10-28,0,1012.0,139.0,3.8,3.6,0.0,2.0
2014-10-28 12:00:00,2014-10-28,12,1011.0,139.0,11.6,2.6,130.0,4.0
2014-10-29 00:00:00,2014-10-29,0,1007.0,139.0,3.6,2.4,10.0,2.0
