datetime,date,hour_utc,pressure_hPa,height_m,temp_c,dewpoint_c,wind_dir_deg,wind_speed_m_s
2018-09-01 00:00:00,2018-09-01,0,1001.0,139.0,20.2,13.2,70.0,8.0
2018-09-01 12:00:00,2018-09-01,12,1001.0,139.0,25.2,19.2,50.0,6.0
2018-09-02 00:00:00,2018-09-02,0,1001.0,139.0,17.4,16.8,20.0,6.0
2018-09-02 12:00:00,2018-09-02,12,1002.0,139.0,25.2,19.2,70.0,4.0
2018-09-03 00:00:00,2018-09-03,0,1000.0,139.0,21.6,16.8,200.0,4.0
2018-09-03 12:00:00,2018-09-03,12,998.0,139.0,22.6,17.8,270.0,2.0
2018-09-04 00:00:00,2018-09-04,0,996.0,139.0,18.2,16.5,70.0,6.0
2018-09-04 12:00:00,2018-09-04,12,995.0,139.0,18.0,17.5,130.0,2.0
2018-09-05 00:00:00,2018-09-05,0,997.0,139.0,16.6,16.1,0.0,6.0
2018-09-05 12:00:00,2018-09-05,12,997.0,139.0,24.4,15.4,10.0,4.0
2018-09-06 00:00:00,2018-09-06,0,997.0,139.0,17.6,15.2,30.0,2.0
2018-09-06 12:00:00,2018-09-06,12,996.0,139.0,24.0,15.0,260.0,6.0
2018-09-07 00:00:00,2018-09-07,0,994.0,139.0,14.2,13.3,70.0,2.0
2018-09-07 12:00:00,2018-09-07,12,996.0,139.0,25.2,13.2,40.0,4.0
2018-09-08 00:00:00,2018-09-08,0,998.0,139.0,14.8,12.8,310.0,2.0
2018-09-08 12:00:00,2018-09-08,12,1001.0,139.0,25.6,14.6,320.0,6.0
2018-09-09 00:00:00,2018-09-09,0,1003.0,139.0,17.6,13.5,20.0,4.0
2018-09-09 12:00:00,2018-09-09,12,1004.0,139.0,25.0,11.0,0.0,2.0
2018-09-10 00:00:00,2018-09-10,0,1006.0,139.0,15.8,12.0,330.0,2.0
2018-09-10 12:00:00,2018-09-10,12,1006.0,139.0,25.0,13.0,240.0,6.0
2018-09-11 00:00:00,2018-09-11,0,1005.0,139.0,15.6,11.4,340.0,2.0
2018-09-11 12:00:00,2018-09-11,12,1007.0,139.0,26.6,11.6,310.0,6.0
2018-09-12 00:00:00,2018-09-12,0,1007.0,139.0,16.6,14.3,60.0,2.0
2018-09-12 12:00:00,2018-09-12,12,1007.0,139.0,27.6,14.6,130.0,2.0
2018-09-13 00:00:00,2018-09-13,0,1003.0,139.0,17.0,14.3,50.0,4.0
2018-09-13 12:00:00,2018-09-13,12,1001.0,139.0,26.8,12.8,150.0,4.0
2018-09-14 00:00:00,2018-09-14,0,999.0,139.0,18.4,14.7,10.0,2.0
2018-09-14 12:00:00,2018-09-14,12,1000.0,139.0,28.4,12.4,200.0,4.0
2018-09-15 00:00:00,2018-09-15,0,1001.0,139.0,19.4,15.3,320.0,4.0
2018-09-15 12:00:00,2018-09-15,12,1003.0,139.0,24.0,14.0,290.0,8.0
2018-09-16 00:00:00,2018-09-16,0,1007.0,139.0,18.0,11.0,320.0,4.0
2018-09-16 12:00:00,2018-09-16,12,1009.0,139.0,24.0,11.0,250.0,4.0
2018-09-17 00:00:00,2018-09-17,0,1008.0,139.0,16.0,11.8,90.0,2.0
2018-09-17 12:00:00,2018-09-17,12,1008.0,139.0,25.2,12.2,160.0,6.0
2018-09-18 00:00:00,2018-09-18,0,1006.0,139.0,15.2,11.4,30.0,4.0
2018-09-18 12:00:00,2018-09-18,12,1006.0,139.0,25.8,9.8,160.0,4.0
2018-09-19 00:00:00,2018-09-19,0,1005.0,139.0,16.0,11.2,0.0,2.0
2018-09-19 12:00:00,2018-09-19,12,1005.0,139.0,25.4,13.4,0.0,4.0
2018-09-20 00:00:00,2018-09-20,0,1005.0,139.0,18.0,13.3,350.0,4.0
2018-09-20 12:00:00,2018-09-20,12,1004.0,139.0,26.8,12.8,160.0,6.0
2018-09-21 00:00:00,2018-09-21,0,1002.0,139.0,17.0,13.3,340.0,2.0
2018-09-21 12:00:00,2018-09-21,12,1000.0,139.0,27.6,11.6,160.0,6.0
2018-09-22 00:00:00,2018-09-22,0,997.0,139.0,16.4,9.4,120.0,4.0
2018-09-22 12:00:00,2018-09-22,12,1006.0,139.0,13.0,10.4,310.0,4.0
2018-09-23 00:00:00,2018-09-23,0,1006.0,139.0,11.6,10.5,230.0,2.0
2018-09-23 12:00:00,2018-09-23,12,1004.0,139.0,18.2,8.2,190.0,4.0
2018-09-24 00:00:00,2018-09-24,0,993.0,139.0,14.6,11.9,190.0,4.0
2018-09-24 12:00:00,2018-09-24,12,1007.0,139.0,14.4,3.4,320.0,8.0
2018-09-25 00:00:00,2018-09-25,0,1012.0,139.0,9.2,3.2,320.0,4.0
2018-09-25 12:00:00,2018-09-25,12,1017.0,139.0,13.6,0.6,340.0,6.0
2018-09-26 00:00:00,2018-09-26,0,1021.0,139.0,6.2,1.5,20.0,2.0
2018-09-26 12:00:00,2018-09-26,12,1022.0,139.0,15.0,-1.0,180.0,4.0
2018-09-27 00:00:00,2018-09-27,0,1018.0,139.0,4.4,2.3,160.0,4.0
2018-09-27 12:00:00,2018-09-27,12,1014.0,139.0,18.2,5.2,220.0,6.0
2018-09-28 00:00:00,2018-09-28,0,1009.0,139.0,8.6,5.9,110.0,2.0
2018-09-28 12:00:00,2018-09-28,12,1004.0,139.0,19.8,3.8,230.0,6.0
2018-09-29 00:00:00,2018-09-29,0,1001.0,139.0,9.4,6.1,310.0,2.0
2018-09-29 12:00:00,2018-09-29,12,1007.0,139.0,13.4,7.4,230.0,2.0
2018-09-30 00:00:00,2018-09-30,0,1009.0,139.0,8.6,0.6,350.0,4.0
2018-09-30 12:00:00,2018-09-30,12,1006.0,139.0,15.8,2.8,130.0,6.0
