datetime,date,hour_utc,pressure_hPa,height_m,temp_c,dewpoint_c,wind_dir_deg,wind_speed_m_s
2015-09-01 00:00:00,2015-09-01,0,998.0,139.0,21.2,17.0,110.0,4.0
2015-09-01 12:00:00,2015-09-01,12,995.0,139.0,32.8,11.8,180.0,6.0
2015-09-02 00:00:00,2015-09-02,0,994.0,139.0,19.2,13.2,170.0,2.0
2015-09-02 12:00:00,2015-09-02,12,996.0,139.0,27.8,16.8,310.0,8.0
2015-09-03 00:00:00,2015-09-03,0,997.0,139.0,18.0,13.1,290.0,4.0
2015-09-03 12:00:00,2015-09-03,12,998.0,139.0,26.4,13.4,260.0,4.0
2015-09-04 00:00:00,2015-09-04,0,995.0,139.0,19.0,14.6,280.0,2.0
2015-09-04 12:00:00,2015-09-04,12,998.0,139.0,23.2,13.2,320.0,8.0
2015-09-05 00:00:00,2015-09-05,0,998.0,139.0,16.8,15.3,310.0,2.0
2015-09-05 12:00:00,2015-09-05,12,997.0,139.0,16.6,14.7,340.0,4.0
2015-09-06 00:00:00,2015-09-06,0,995.0,139.0,15.0,10.2,320.0,10.0
2015-09-07 00:00:00,2015-09-07,0,1004.0,139.0,12.0,5.0,290.0,2.0
2015-09-07 12:00:00,2015-09-07,12,1004.0,139.0,17.8,4.8,310.0,8.0
2015-09-08 00:00:00,2015-09-08,0,1005.0,139.0,11.0,8.0,310.0,6.0
2015-09-08 12:00:00,2015-09-08,12,1005.0,139.0,17.0,5.0,310.0,10.0
2015-09-09 00:00:00,2015-09-09,0,1005.0,139.0,7.8,5.7,100.0,2.0
2015-09-09 12:00:00,2015-09-09,12,1004.0,139.0,19.6,3.6,110.0,8.0
2015-09-10 00:00:00,2015-09-10,0,1004.0,139.0,10.6,4.6,20.0,4.0
2015-09-10 12:00:00,2015-09-10,12,1004.0,139.0,15.8,6.8,100.0,4.0
2015-09-11 00:00:00,2015-09-11,0,1004.0,139.0,13.0,12.0,0.0,4.0
2015-09-11 12:00:00,2015-09-11,12,1005.0,139.0,16.2,14.0,120.0,4.0
2015-09-12 00:00:00,2015-09-12,0,1006.0,139.0,14.0,13.8,190.0,2.0
2015-09-12 12:00:00,2015-09-12,12,1007.0,139.0,18.0,13.0,230.0,4.0
2015-09-13 00:00:00,2015-09-13,0,1006.0,139.0,12.0,11.0,50.0,4.0
2015-09-13 12:00:00,2015-09-13,12,1004.0,139.0,22.4,11.4,120.0,8.0
2015-09-14 00:00:00,2015-09-14,0,1000.0,139.0,15.0,11.0,110.0,4.0
2015-09-14 12:00:00,2015-09-14,12,998.0,139.0,24.6,14.6,140.0,6.0
2015-09-15 00:00:00,2015-09-15,0,997.0,139.0,20.2,15.2,130.0,4.0
2015-09-15 12:00:00,2015-09-15,12,998.0,139.0,27.0,16.0,150.0,6.0
2015-09-16 00:00:00,2015-09-16,0,995.0,139.0,20.0,17.5,170.0,4.0
2015-09-17 00:00:00,2015-09-17,0,993.0,139.0,21.4,17.2,150.0,4.0
2015-09-17 12:00:00,2015-09-17,12,992.0,139.0,31.8,15.8,230.0,12.0
2015-09-18 00:00:00,2015-09-18,0,996.0,139.0,22.0,16.0,300.0,6.0
2015-09-18 12:00:00,2015-09-18,12,1000.0,139.0,27.4,13.4,140.0,4.0
2015-09-19 00:00:00,2015-09-19,0,1000.0,139.0,21.4,13.4,330.0,6.0
2015-09-19 12:00:00,2015-09-19,12,1001.0,139.0,26.4,15.4,320.0,6.0
2015-09-20 00:00:00,2015-09-20,0,998.0,139.0,18.0,15.4,310.0,4.0
2015-09-20 12:00:00,2015-09-20,12,998.0,139.0,20.8,13.8,330.0,8.0
2015-09-21 00:00:00,2015-09-21,0,1001.0,139.0,14.0,9.0,330.0,6.0
2015-09-21 12:00:00,2015-09-21,12,1000.0,139.0,19.4,7.4,320.0,6.0
2015-09-22 00:00:00,2015-09-22,0,999.0,139.0,9.8,6.5,20.0,2.0
2015-09-22 12:00:00,2015-09-22,12,997.0,139.0,19.2,8.2,120.0,4.0
2015-09-23 00:00:00,2015-09-23,0,993.0,139.0,14.4,8.4,110.0,4.0
2015-09-23 12:00:00,2015-09-23,12,993.0,139.0,21.8,13.8,170.0,4.0
2015-09-24 00:00:00,2015-09-24,0,995.0,139.0,14.0,10.9,340.0,4.0
2015-09-24 12:00:00,2015-09-24,12,997.0,139.0,22.8,13.8,330.0,6.0
2015-09-25 00:00:00,2015-09-25,0,996.0,139.0,17.0,12.0,340.0,4.0
2015-09-25 12:00:00,2015-09-25,12,997.0,139.0,17.2,16.7,40.0,6.0
2015-09-26 00:00:00,2015-09-26,0,998.0,139.0,16.6,16.4,90.0,2.0
2015-09-26 12:00:00,2015-09-26,12,1000.0,139.0,14.4,13.9,350.0,4.0
2015-09-27 00:00:00,2015-09-27,0,1004.0,139.0,13.4,13.4,0.0,2.0
2015-09-27 12:00:00,2015-09-27,12,1008.0,139.0,15.8,10.8,320.0,4.0
2015-09-28 00:00:00,2015-09-28,0,1010.0,139.0,13.0,6.0,10.0,4.0
2015-09-28 12:00:00,2015-09-28,12,1011.0,139.0,16.0,5.0,40.0,10.0
2015-09-29 00:00:00,2015-09-29,0,1011.0,139.0,11.0,4.0,10.0,6.0
2015-09-29 12:00:00,2015-09-29,12,1013.0,139.0,17.2,4.2,70.0,10.0
2015-09-30 00:00:00,2015-09-30,0,1014.0,139.0,11.0,4.0,20.0,6.0
2015-09-30 12:00:00,2015-09-30,12,1014.0,139.0,14.2,2.2,70.0,10.0
