datetime,date,hour_utc,pressure_hPa,height_m,temp_c,dewpoint_c,wind_dir_deg,wind_speed_m_s
2015-08-01 00:00:00,2015-08-01,0,1001.0,139.0,15.0,6.0,100.0,4.0
2015-08-01 12:00:00,2015-08-01,12,1003.0,139.0,25.8,3.8,140.0,4.0
2015-08-02 00:00:00,2015-08-02,0,1001.0,139.0,17.0,9.0,50.0,4.0
2015-08-02 12:00:00,2015-08-02,12,1003.0,139.0,24.4,15.4,130.0,4.0
2015-08-03 00:00:00,2015-08-03,0,1002.0,139.0,21.2,16.6,20.0,4.0
2015-08-03 12:00:00,2015-08-03,12,1003.0,139.0,26.8,17.8,70.0,6.0
2015-08-04 00:00:00,2015-08-04,0,1001.0,139.0,20.6,17.8,20.0,4.0
2015-08-04 12:00:00,2015-08-04,12,1000.0,139.0,30.0,14.0,130.0,6.0
2015-08-05 00:00:00,2015-08-05,0,999.0,139.0,21.0,17.8,80.0,2.0
2015-08-05 12:00:00,2015-08-05,12,1000.0,139.0,32.4,17.4,260.0,4.0
2015-08-06 00:00:00,2015-08-06,0,1000.0,139.0,20.0,18.6,10.0,2.0
2015-08-06 12:00:00,2015-08-06,12,1001.0,139.0,31.6,16.6,20.0,4.0
2015-08-07 00:00:00,2015-08-07,0,1001.0,139.0,23.6,18.6,50.0,4.0
2015-08-07 12:00:00,2015-08-07,12,1002.0,139.0,32.8,16.8,170.0,6.0
2015-08-08 00:00:00,2015-08-08,0,1002.0,139.0,24.0,18.0,350.0,2.0
2015-08-08 12:00:00,2015-08-08,12,1003.0,139.0,34.0,14.0,160.0,4.0
2015-08-09 00:00:00,2015-08-09,0,1002.0,139.0,22.6,16.6,70.0,2.0
2015-08-09 12:00:00,2015-08-09,12,1002.0,139.0,33.4,13.4,220.0,6.0
2015-08-10 00:00:00,2015-08-10,0,1000.0,139.0,21.0,15.0,10.0,2.0
2015-08-10 12:00:00,2015-08-10,12,998.0,139.0,34.2,9.2,90.0,6.0
2015-08-11 00:00:00,2015-08-11,0,997.0,139.0,22.0,12.0,50.0,2.0
2015-08-11 12:00:00,2015-08-11,12,998.0,139.0,34.6,5.6,120.0,6.0
2015-08-12 00:00:00,2015-08-12,0,999.0,139.0,22.8,10.8,350.0,2.0
2015-08-12 12:00:00,2015-08-12,12,1000.0,139.0,36.4,6.4,310.0,6.0
2015-08-13 00:00:00,2015-08-13,0,999.0,139.0,23.8,12.8,320.0,2.0
2015-08-13 12:00:00,2015-08-13,12,999.0,139.0,35.4,12.4,90.0,6.0
2015-08-14 00:00:00,2015-08-14,0,997.0,139.0,25.0,14.0,40.0,4.0
2015-08-14 12:00:00,2015-08-14,12,996.0,139.0,33.8,12.8,130.0,4.0
2015-08-15 00:00:00,2015-08-15,0,993.0,139.0,22.0,13.0,30.0,2.0
2015-08-15 12:00:00,2015-08-15,12,992.0,139.0,34.4,12.4,50.0,4.0
2015-08-16 00:00:00,2015-08-16,0,992.0,139.0,26.0,14.0,20.0,4.0
2015-08-17 00:00:00,2015-08-17,0,991.0,139.0,20.2,19.7,340.0,2.0
2015-08-17 12:00:00,2015-08-17,12,991.0,139.0,24.6,18.6,110.0,4.0
2015-08-18 00:00:00,2015-08-18,0,991.0,139.0,19.0,19.0,80.0,4.0
2015-08-18 12:00:00,2015-08-18,12,996.0,139.0,18.6,17.1,340.0,4.0
2015-08-19 00:00:00,2015-08-19,0,998.0,139.0,16.8,15.9,300.0,2.0
2015-08-19 12:00:00,2015-08-19,12,998.0,139.0,19.8,17.2,20.0,2.0
2015-08-20 00:00:00,2015-08-20,0,1000.0,139.0,16.8,15.6,70.0,4.0
2015-08-20 12:00:00,2015-08-20,12,1004.0,139.0,16.6,12.7,100.0,6.0
2015-08-21 00:00:00,2015-08-21,0,1006.0,139.0,15.6,12.3,0.0,4.0
2015-08-21 12:00:00,2015-08-21,12,1006.0,139.0,22.4,7.4,80.0,4.0
2015-08-22 00:00:00,2015-08-22,0,1005.0,139.0,15.0,12.8,40.0,4.0
2015-08-22 12:00:00,2015-08-22,12,1004.0,139.0,19.4,14.4,130.0,6.0
2015-08-23 00:00:00,2015-08-23,0,1002.0,139.0,15.6,15.4,0.0,0.0
2015-08-23 12:00:00,2015-08-23,12,1001.0,139.0,21.2,13.2,90.0,4.0
2015-08-24 00:00:00,2015-08-24,0,1000.0,139.0,14.4,13.9,80.0,4.0
2015-08-24 12:00:00,2015-08-24,12,1000.0,139.0,25.8,13.8,140.0,8.0
2015-08-25 00:00:00,2015-08-25,0,999.0,139.0,19.8,13.8,110.0,6.0
2015-08-25 12:00:00,2015-08-25,12,1001.0,139.0,23.8,15.8,350.0,6.0
2015-08-26 00:00:00,2015-08-26,0,1002.0,139.0,18.0,12.0,340.0,4.0
2015-08-26 12:00:00,2015-08-26,12,1004.0,139.0,25.0,14.0,300.0,6.0
2015-08-27 00:00:00,2015-08-27,0,1003.0,139.0,15.8,13.8,90.0,2.0
2015-08-27 12:00:00,2015-08-27,12,1003.0,139.0,27.0,17.0,170.0,6.0
2015-08-28 00:00:00,2015-08-28,0,1001.0,139.0,19.2,16.9,90.0,4.0
2015-08-28 12:00:00,2015-08-28,12,1003.0,139.0,29.8,16.8,220.0,4.0
2015-08-29 00:00:00,2015-08-29,0,1005.0,139.0,18.6,16.2,20.0,2.0
2015-08-29 12:00:00,2015-08-29,12,1007.0,139.0,32.2,15.2,260.0,6.0
2015-08-30 00:00:00,2015-08-30,0,1006.0,139.0,21.8,17.5,50.0,2.0
2015-08-30 12:00:00,2015-08-30,12,1006.0,139.0,32.8,17.8,170.0,4.0
2015-08-31 00:00:00,2015-08-31,0,1003.0,139.0,21.2,16.8,70.0,2.0
2015-08-31 12:00:00,2015-08-31,12,1001.0,139.0,33.0,17.0,160.0,6.0
