datetime,date,hour_utc,pressure_hPa,height_m,temp_c,dewpoint_c,wind_dir_deg,wind_speed_m_s
2019-10-01 00:00:00,2019-10-01,0,998.0,139.0,15.2,7.2,330.0,4.0
2019-10-01 12:00:00,2019-10-01,12,997.0,139.0,21.2,7.2,190.0,6.0
2019-10-02 00:00:00,2019-10-02,0,992.0,139.0,13.2,8.5,70.0,4.0
2019-10-02 12:00:00,2019-10-02,12,988.0,139.0,24.4,13.4,250.0,8.0
2019-10-03 00:00:00,2019-10-03,0,989.0,139.0,14.6,12.1,320.0,8.0
2019-10-03 12:00:00,2019-10-03,12,996.0,139.0,14.4,3.4,320.0,10.0
2019-10-04 00:00:00,2019-10-04,0,998.0,139.0,9.6,5.6,310.0,6.0
2019-10-04 12:00:00,2019-10-04,12,997.0,139.0,14.2,3.2,180.0,2.0
2019-10-05 00:00:00,2019-10-05,0,995.0,139.0,7.6,5.2,180.0,2.0
2019-10-05 12:00:00,2019-10-05,12,992.0,139.0,12.8,8.7,230.0,6.0
2019-10-06 00:00:00,2019-10-06,0,993.0,139.0,10.8,8.2,290.0,8.0
2019-10-06 12:00:00,2019-10-06,12,1000.0,139.0,14.4,4.4,320.0,4.0
2019-10-07 00:00:00,2019-10-07,0,1000.0,139.0,6.6,3.6,90.0,4.0
2019-10-07 12:00:00,2019-10-07,12,1002.0,139.0,11.4,0.4,130.0,2.0
2019-10-09 00:00:00,2019-10-09,0,1001.0,139.0,10.0,2.0,150.0,6.0
2019-10-10 00:00:00,2019-10-10,0,998.0,139.0,14.4,7.4,290.0,10.0
2019-10-10 12:00:00,2019-10-10,12,1001.0,139.0,16.4,7.4,270.0,8.0
2019-10-15 00:00:00,2019-10-15,0,1002.0,139.0,12.2,9.9,10.0,4.0
2019-10-15 12:00:00,2019-10-15,12,999.0,139.0,22.6,10.6,160.0,4.0
2019-10-16 12:00:00,2019-10-16,12,1000.0,139.0,19.8,10.8,290.0,4.0
2019-10-17 00:00:00,2019-10-17,0,1003.0,139.0,9.8,9.5,320.0,2.0
2019-10-17 12:00:00,2019-10-17,12,1003.0,139.0,20.6,6.6,170.0,4.0
2019-10-18 00:00:00,2019-10-18,0,1002.0,139.0,10.0,8.1,90.0,2.0
2019-10-18 12:00:00,2019-10-18,12,1000.0,139.0,20.8,9.8,180.0,6.0
2019-10-19 00:00:00,2019-10-19,0,1000.0,139.0,11.2,9.8,110.0,4.0
2019-10-19 12:00:00,2019-10-19,12,999.0,139.0,22.0,10.0,210.0,8.0
2019-10-20 00:00:00,2019-10-20,0,1001.0,139.0,12.8,8.7,130.0,4.0
2019-10-20 12:00:00,2019-10-20,12,1001.0,139.0,24.0,11.0,180.0,8.0
2019-10-21 00:00:00,2019-10-21,0,1003.0,139.0,15.0,9.0,160.0,6.0
2019-10-21 12:00:00,2019-10-21,12,1004.0,139.0,23.2,13.2,220.0,4.0
2019-10-22 12:00:00,2019-10-22,12,1007.0,139.0,23.0,13.0,180.0,2.0
2019-10-23 00:00:00,2019-10-23,0,1006.0,139.0,14.0,12.2,0.0,2.0
2019-10-23 12:00:00,2019-10-23,12,1004.0,139.0,24.6,12.6,130.0,4.0
2019-10-24 00:00:00,2019-10-24,0,1002.0,139.0,11.8,9.9,20.0,2.0
2019-10-24 12:00:00,2019-10-24,12,1000.0,139.0,21.8,9.8,80.0,2.0
2019-10-25 00:00:00,2019-10-25,0,1000.0,139.0,12.0,8.8,0.0,4.0
2019-10-25 12:00:00,2019-10-25,12,1004.0,139.0,22.8,9.8,300.0,4.0
2019-10-26 00:00:00,2019-10-26,0,1007.0,139.0,9.0,8.6,20.0,2.0
2019-10-26 12:00:00,2019-10-26,12,1007.0,139.0,19.0,11.0,250.0,4.0
2019-10-27 00:00:00,2019-10-27,0,1005.0,139.0,8.6,7.7,110.0,4.0
2019-10-27 12:00:00,2019-10-27,12,1003.0,139.0,19.2,12.2,230.0,2.0
2019-10-28 00:00:00,2019-10-28,0,1001.0,139.0,8.2,7.9,0.0,0.0
2019-10-28 12:00:00,2019-10-28,12,1001.0,139.0,17.2,10.2,330.0,6.0
2019-10-29 00:00:00,2019-10-29,0,1002.0,139.0,9.4,7.4,0.0,2.0
2019-10-29 12:00:00,2019-10-29,12,1004.0,139.0,7.4,5.7,340.0,2.0
2019-10-30 00:00:00,2019-10-30,0,1007.0,139.0,7.4,6.2,0.0,2.0
2019-10-30 12:00:00,2019-10-30,12,1010.0,139.0,9.4,2.4,350.0,2.0
2019-10-31 00:00:00,2019-10-31,0,1011.0,139.0,2.8,2.7,350.0,2.0
2019-10-31 12:00:00,2019-10-31,12,1009.0,139.0,9.0,-1.0,60.0,2.0
