datetime,date,hour_utc,pressure_hPa,height_m,temp_c,dewpoint_c,wind_dir_deg,wind_speed_m_s
2022-11-01 00:00:00,2022-11-01,0,1007.0,139.0,10.2,10.2,135.0,2.0
2022-11-01 12:00:00,2022-11-01,12,1005.0,139.0,10.4,9.8,125.0,2.0
2022-11-02 00:00:00,2022-11-02,0,1005.0,139.0,11.0,9.3,0.0,0.0
2022-11-02 12:00:00,2022-11-02,12,1006.0,139.0,16.0,12.2,330.0,2.0
2022-11-03 00:00:00,2022-11-03,0,1007.0,139.0,12.6,8.7,260.0,6.0
2022-11-03 12:00:00,2022-11-03,12,1006.0,139.0,11.0,9.8,85.0,6.0
2022-11-04 00:00:00,2022-11-04,0,999.0,139.0,9.4,8.5,60.0,4.0
2022-11-04 12:00:00,2022-11-04,12,993.0,139.0,10.4,8.5,70.0,6.0
2022-11-05 00:00:00,2022-11-05,0,991.0,139.0,10.4,9.6,315.0,6.0
2022-11-05 12:00:00,2022-11-05,12,994.0,139.0,11.0,7.5,285.0,4.0
2022-11-06 00:00:00,2022-11-06,0,999.0,139.0,9.4,8.9,345.0,4.0
2022-11-06 12:00:00,2022-11-06,12,1002.0,139.0,11.4,9.7,345.0,4.0
2022-11-07 00:00:00,2022-11-07,0,1003.0,139.0,6.2,6.2,0.0,0.0
2022-11-07 12:00:00,2022-11-07,12,1004.0,139.0,11.6,9.2,255.0,4.0
2022-11-08 00:00:00,2022-11-08,0,1005.0,139.0,3.8,3.8,115.0,2.0
2022-11-08 12:00:00,2022-11-08,12,1006.0,139.0,9.8,9.8,160.0,2.0
2022-11-09 00:00:00,2022-11-09,0,1005.0,139.0,8.0,8.0,115.0,4.0
2022-11-09 12:00:00,2022-11-09,12,1004.0,139.0,9.2,9.1,100.0,10.0
2022-11-10 00:00:00,2022-11-10,0,1003.0,139.0,9.6,9.5,30.0,2.0
2022-11-10 12:00:00,2022-11-10,12,1008.0,139.0,12.6,8.9,270.0,6.0
2022-11-11 00:00:00,2022-11-11,0,1014.0,139.0,6.8,6.1,310.0,2.0
2022-11-11 12:00:00,2022-11-11,12,1017.0,139.0,13.2,7.2,235.0,4.0
2022-11-12 00:00:00,2022-11-12,0,1016.0,139.0,5.6,5.5,0.0,0.0
2022-11-12 12:00:00,2022-11-12,12,1016.0,139.0,13.4,8.4,90.0,2.0
2022-11-13 00:00:00,2022-11-13,0,1016.0,139.0,7.0,6.9,45.0,4.0
2022-11-13 12:00:00,2022-11-13,12,1014.0,139.0,10.4,10.4,0.0,0.0
2022-11-14 00:00:00,2022-11-14,0,1012.0,139.0,5.2,5.2,15.0,4.0
2022-11-14 12:00:00,2022-11-14,12,1009.0,139.0,10.8,6.9,140.0,2.0
2022-11-15 00:00:00,2022-11-15,0,1005.0,139.0,2.4,2.4,0.0,0.0
2022-11-15 12:00:00,2022-11-15,12,1001.0,139.0,6.8,6.4,140.0,2.0
2022-11-16 00:00:00,2022-11-16,0,994.0,139.0,6.8,6.8,85.0,4.0
2022-11-16 12:00:00,2022-11-16,12,988.0,139.0,8.4,8.4,80.0,6.0
2022-11-17 00:00:00,2022-11-17,0,985.0,139.0,8.0,7.7,270.0,2.0
2022-11-17 12:00:00,2022-11-17,12,986.0,139.0,10.2,6.0,285.0,6.0
2022-11-18 00:00:00,2022-11-18,0,986.0,139.0,7.2,6.9,125.0,2.0
2022-11-18 12:00:00,2022-11-18,12,982.0,139.0,6.6,6.6,90.0,2.0
2022-11-19 00:00:00,2022-11-19,0,988.0,139.0,4.8,3.9,350.0,2.0
2022-11-19 12:00:00,2022-11-19,12,997.0,139.0,4.8,-1.2,0.0,0.0
2022-11-20 00:00:00,2022-11-20,0,997.0,139.0,1.0,-1.7,15.0,4.0
2022-11-20 12:00:00,2022-11-20,12,996.0,139.0,5.0,1.5,5.0,2.0
2022-11-21 00:00:00,2022-11-21,0,994.0,139.0,0.6,0.0,75.0,4.0
2022-11-21 12:00:00,2022-11-21,12,992.0,139.0,2.0,2.0,0.0,0.0
2022-11-22 00:00:00,2022-11-22,0,992.0,139.0,2.0,2.0,105.0,2.0
2022-11-22 12:00:00,2022-11-22,12,989.0,139.0,5.8,3.6,125.0,4.0
2022-11-23 00:00:00,2022-11-23,0,985.0,139.0,4.4,3.4,60.0,6.0
2022-11-23 12:00:00,2022-11-23,12,985.0,139.0,5.2,4.2,70.0,2.0
2022-11-24 00:00:00,2022-11-24,0,988.0,139.0,5.2,5.1,340.0,4.0
2022-11-24 12:00:00,2022-11-24,12,993.0,139.0,6.8,2.3,310.0,2.0
2022-11-25 00:00:00,2022-11-25,0,999.0,139.0,4.2,1.9,295.0,4.0
2022-11-25 12:00:00,2022-11-25,12,1004.0,139.0,8.6,3.6,235.0,4.0
2022-11-26 00:00:00,2022-11-26,0,1007.0,139.0,1.6,1.6,355.0,2.0
2022-11-26 12:00:00,2022-11-26,12,1011.0,139.0,5.2,5.2,305.0,2.0
2022-11-27 00:00:00,2022-11-27,0,1012.0,139.0,2.4,2.4,115.0,2.0
2022-11-27 12:00:00,2022-11-27,12,1012.0,139.0,5.0,4.6,80.0,4.0
2022-11-28 00:00:00,2022-11-28,0,1010.0,139.0,4.2,4.2,120.0,2.0
2022-11-28 12:00:00,2022-11-28,12,1007.0,139.0,4.2,0.7,125.0,4.0
2022-11-29 00:00:00,2022-11-29,0,1006.0,139.0,0.6,0.6,105.0,8.0
2022-11-29 12:00:00,2022-11-29,12,1006.0,139.0,2.0,0.7,5.0,4.0
2022-11-30 00:00:00,2022-11-30,0,1006.0,139.0,2.8,1.0,15.0,2.0
2022-11-30 12:00:00,2022-11-30,12,1006.0,139.0,6.8,-1.2,60.0,4.0
