datetime,date,hour_utc,pressure_hPa,height_m,temp_c,dewpoint_c,wind_dir_deg,wind_speed_m_s
2017-10-01 00:00:00,2017-10-01,0,1007.0,139.0,8.0,5.8,20.0,4.0
2017-10-01 12:00:00,2017-10-01,12,1009.0,139.0,16.8,3.8,220.0,6.0
2017-10-02 00:00:00,2017-10-02,0,1010.0,139.0,8.0,5.1,0.0,2.0
2017-10-02 12:00:00,2017-10-02,12,1009.0,139.0,17.6,4.6,140.0,16.0
2017-10-04 00:00:00,2017-10-04,0,1005.0,139.0,11.6,8.5,300.0,10.0
2017-10-04 12:00:00,2017-10-04,12,1008.0,139.0,17.4,7.4,270.0,4.0
2017-10-05 00:00:00,2017-10-05,0,1002.0,139.0,10.6,7.7,200.0,6.0
2017-10-05 12:00:00,2017-10-05,12,996.0,139.0,16.2,11.8,190.0,8.0
2017-10-06 00:00:00,2017-10-06,0,990.0,139.0,15.2,5.2,320.0,14.0
2017-10-06 12:00:00,2017-10-06,12,996.0,139.0,14.2,1.2,315.0,8.0
2017-10-07 00:00:00,2017-10-07,0,998.0,139.0,9.6,5.0,310.0,4.0
2017-10-07 12:00:00,2017-10-07,12,1001.0,139.0,14.4,3.4,0.0,8.0
2017-10-08 00:00:00,2017-10-08,0,999.0,139.0,5.6,4.7,145.0,2.0
2017-10-08 12:00:00,2017-10-08,12,997.0,139.0,12.6,6.6,290.0,10.0
2017-10-09 00:00:00,2017-10-09,0,997.0,139.0,10.8,7.5,290.0,8.0
2017-10-09 12:00:00,2017-10-09,12,1001.0,139.0,13.6,1.6,300.0,14.0
2017-10-10 00:00:00,2017-10-10,0,1002.0,139.0,7.6,4.0,230.0,4.0
2017-10-10 12:00:00,2017-10-10,12,1003.0,139.0,15.6,5.6,280.0,8.0
2017-10-11 00:00:00,2017-10-11,0,1005.0,139.0,11.8,9.0,230.0,6.0
2017-10-11 12:00:00,2017-10-11,12,1006.0,139.0,19.2,9.2,255.0,8.0
2017-10-12 00:00:00,2017-10-12,0,1005.0,139.0,8.4,7.3,90.0,2.0
2017-10-12 12:00:00,2017-10-12,12,1005.0,139.0,20.8,9.8,260.0,10.0
2017-10-13 00:00:00,2017-10-13,0,1007.0,139.0,16.2,9.2,280.0,8.0
2017-10-13 12:00:00,2017-10-13,12,1008.0,139.0,18.0,8.0,300.0,12.0
2017-10-14 00:00:00,2017-10-14,0,1009.0,139.0,11.0,7.1,220.0,2.0
2017-10-14 12:00:00,2017-10-14,12,1011.0,139.0,18.2,8.2,320.0,10.0
2017-10-15 00:00:00,2017-10-15,0,1012.0,139.0,10.6,9.2,270.0,2.0
2017-10-15 12:00:00,2017-10-15,12,1012.0,139.0,20.6,10.6,270.0,4.0
2017-10-16 00:00:00,2017-10-16,0,1012.0,139.0,11.0,9.9,40.0,2.0
2017-10-16 12:00:00,2017-10-16,12,1012.0,139.0,21.4,11.4,225.0,4.0
2017-10-17 00:00:00,2017-10-17,0,1010.0,139.0,11.2,10.4,0.0,0.0
2017-10-17 12:00:00,2017-10-17,12,1010.0,139.0,22.4,12.4,210.0,6.0
2017-10-18 00:00:00,2017-10-18,0,1006.0,139.0,11.6,11.1,0.0,2.0
2017-10-18 12:00:00,2017-10-18,12,1002.0,139.0,20.4,12.4,110.0,8.0
2017-10-19 00:00:00,2017-10-19,0,1000.0,139.0,11.2,10.6,60.0,2.0
2017-10-19 12:00:00,2017-10-19,12,1000.0,139.0,16.4,13.3,195.0,2.0
2017-10-20 00:00:00,2017-10-20,0,1001.0,139.0,7.8,7.7,50.0,2.0
2017-10-20 12:00:00,2017-10-20,12,1002.0,139.0,15.0,12.3,205.0,4.0
2017-10-21 00:00:00,2017-10-21,0,1001.0,139.0,9.6,8.7,340.0,2.0
2017-10-21 12:00:00,2017-10-21,12,1001.0,139.0,15.2,9.2,340.0,2.0
2017-10-22 00:00:00,2017-10-22,0,1000.0,139.0,8.0,7.9,230.0,2.0
2017-10-22 12:00:00,2017-10-22,12,999.0,139.0,12.4,10.3,40.0,2.0
2017-10-23 00:00:00,2017-10-23,0,992.0,139.0,10.2,10.1,340.0,6.0
2017-10-23 12:00:00,2017-10-23,12,988.0,139.0,8.8,8.2,350.0,12.0
2017-10-24 00:00:00,2017-10-24,0,996.0,139.0,9.8,6.7,330.0,6.0
2017-10-24 12:00:00,2017-10-24,12,1001.0,139.0,15.4,4.4,20.0,10.0
2017-10-25 00:00:00,2017-10-25,0,1008.0,139.0,6.4,3.2,340.0,4.0
2017-10-25 12:00:00,2017-10-25,12,1010.0,139.0,13.0,5.0,250.0,6.0
2017-10-26 00:00:00,2017-10-26,0,1009.0,139.0,8.2,7.1,180.0,2.0
2017-10-26 12:00:00,2017-10-26,12,1008.0,139.0,14.6,10.4,250.0,2.0
2017-10-27 00:00:00,2017-10-27,0,1003.0,139.0,10.6,10.0,180.0,2.0
2017-10-27 12:00:00,2017-10-27,12,995.0,139.0,11.4,11.1,230.0,6.0
2017-10-28 00:00:00,2017-10-28,0,1000.0,139.0,9.8,6.3,300.0,10.0
2017-10-28 12:00:00,2017-10-28,12,998.0,139.0,10.6,5.6,290.0,10.0
2017-10-29 00:00:00,2017-10-29,0,992.0,139.0,9.6,2.6,250.0,8.0
2017-10-29 12:00:00,2017-10-29,12,978.0,139.0,9.2,5.4,300.0,17.0
2017-10-30 00:00:00,2017-10-30,0,990.0,139.0,6.4,0.4,290.0,14.0
2017-10-30 12:00:00,2017-10-30,12,997.0,139.0,9.2,-0.8,320.0,17.0
2017-10-31 00:00:00,2017-10-31,0,1005.0,139.0,4.8,-1.2,300.0,8.0
2017-10-31 12:00:00,2017-10-31,12,1007.0,139.0,7.6,0.6,300.0,8.0
