datetime,date,hour_utc,pressure_hPa,height_m,temp_c,dewpoint_c,wind_dir_deg,wind_speed_m_s
2011-04-01 00:00:00,2011-04-01,0,1006.0,139.0,8.4,1.4,180.0,2.0
2011-04-02 00:00:00,2011-04-02,0,1005.0,139.0,11.6,8.1,330.0,6.0
2011-04-02 12:00:00,2011-04-02,12,1004.0,139.0,17.8,6.8,110.0,2.0
2011-04-03 00:00:00,2011-04-03,0,1002.0,139.0,10.4,4.4,40.0,2.0
2011-04-03 12:00:00,2011-04-03,12,1000.0,139.0,18.4,4.4,90.0,6.0
2011-04-04 00:00:00,2011-04-04,0,999.0,139.0,9.6,2.6,10.0,2.0
2011-04-04 12:00:00,2011-04-04,12,997.0,139.0,19.2,2.2,210.0,6.0
2011-04-05 00:00:00,2011-04-05,0,1000.0,139.0,10.4,3.4,320.0,16.0
2011-04-05 12:00:00,2011-04-05,12,1006.0,139.0,15.0,2.0,320.0,6.0
2011-04-06 00:00:00,2011-04-06,0,1009.0,139.0,9.2,2.2,0.0,4.0
2011-04-06 12:00:00,2011-04-06,12,1009.0,139.0,17.8,2.8,340.0,2.0
2011-04-07 00:00:00,2011-04-07,0,1006.0,139.0,15.0,7.0,330.0,4.0
2011-04-07 12:00:00,2011-04-07,12,1001.0,139.0,22.0,11.0,320.0,6.0
2011-04-08 00:00:00,2011-04-08,0,994.0,139.0,18.8,3.8,310.0,16.0
2011-04-08 12:00:00,2011-04-08,12,998.0,139.0,14.4,-3.6,320.0,14.0
2011-04-09 00:00:00,2011-04-09,0,989.0,139.0,16.8,2.8,290.0,16.0
2011-04-09 12:00:00,2011-04-09,12,997.0,139.0,14.2,-0.8,320.0,16.0
2011-04-10 00:00:00,2011-04-10,0,1001.0,139.0,9.2,-4.8,330.0,6.0
2011-04-10 12:00:00,2011-04-10,12,999.0,139.0,13.6,-4.4,300.0,14.0
2011-04-11 00:00:00,2011-04-11,0,1000.0,139.0,9.8,-1.2,290.0,2.0
2011-04-13 12:00:00,2011-04-13,12,995.0,139.0,11.6,-5.4,300.0,14.0
2011-04-14 00:00:00,2011-04-14,0,994.0,139.0,5.8,0.8,320.0,8.0
2011-04-14 12:00:00,2011-04-14,12,994.0,139.0,8.4,1.4,320.0,10.0
2011-04-15 00:00:00,2011-04-15,0,996.0,139.0,6.4,0.4,340.0,6.0
2011-04-15 12:00:00,2011-04-15,12,999.0,139.0,12.6,-1.4,40.0,8.0
2011-04-16 00:00:00,2011-04-16,0,1003.0,139.0,8.8,-0.2,10.0,4.0
2011-04-16 12:00:00,2011-04-16,12,1005.0,139.0,13.6,-2.4,30.0,2.0
2011-04-17 00:00:00,2011-04-17,0,1006.0,139.0,6.2,-0.8,350.0,2.0
2011-04-17 12:00:00,2011-04-17,12,1008.0,139.0,16.6,-2.4,70.0,2.0
2011-04-18 00:00:00,2011-04-18,0,1007.0,139.0,7.2,1.2,60.0,4.0
2011-04-18 12:00:00,2011-04-18,12,1006.0,139.0,18.0,0.0,90.0,6.0
2011-04-19 00:00:00,2011-04-19,0,1003.0,139.0,8.2,1.2,70.0,4.0
2011-04-19 12:00:00,2011-04-19,12,1001.0,139.0,20.0,1.0,300.0,4.0
2011-04-20 00:00:00,2011-04-20,0,1001.0,139.0,12.6,3.6,50.0,4.0
2011-04-20 12:00:00,2011-04-20,12,1003.0,139.0,20.0,-2.0,70.0,2.0
2011-04-21 00:00:00,2011-04-21,0,1003.0,139.0,8.4,-0.6,40.0,2.0
2011-04-21 12:00:00,2011-04-21,12,1002.0,139.0,22.4,-3.6,250.0,4.0
2011-04-22 00:00:00,2011-04-22,0,1000.0,139.0,12.2,2.2,10.0,2.0
2011-04-22 12:00:00,2011-04-22,12,999.0,139.0,24.0,2.0,190.0,6.0
2011-04-23 00:00:00,2011-04-23,0,998.0,139.0,11.8,3.8,40.0,2.0
2011-04-23 12:00:00,2011-04-23,12,999.0,139.0,22.8,4.8,180.0,6.0
2011-04-24 00:00:00,2011-04-24,0,999.0,139.0,12.4,2.4,160.0,4.0
2011-04-24 12:00:00,2011-04-24,12,1001.0,139.0,13.8,4.8,180.0,4.0
2011-04-25 00:00:00,2011-04-25,0,1001.0,139.0,11.2,-23.8,330.0,4.0
2011-04-25 12:00:00,2011-04-25,12,1002.0,139.0,16.6,5.6,20.0,4.0
2011-04-26 00:00:00,2011-04-26,0,1000.0,139.0,12.2,8.1,350.0,2.0
2011-04-26 12:00:00,2011-04-26,12,1000.0,139.0,20.2,4.2,70.0,6.0
2011-04-27 00:00:00,2011-04-27,0,999.0,139.0,11.2,6.2,0.0,4.0
2011-04-27 12:00:00,2011-04-27,12,998.0,139.0,20.6,4.6,80.0,8.0
2011-04-28 00:00:00,2011-04-28,0,997.0,139.0,13.2,5.2,290.0,2.0
2011-04-28 12:00:00,2011-04-28,12,996.0,139.0,20.0,5.0,150.0,2.0
2011-04-29 00:00:00,2011-04-29,0,996.0,139.0,11.8,7.5,280.0,2.0
2011-04-29 12:00:00,2011-04-29,12,995.0,139.0,21.6,4.6,120.0,8.0
2011-04-30 00:00:00,2011-04-30,0,994.0,139.0,13.4,7.4,340.0,4.0
2011-04-30 12:00:00,2011-04-30,12,992.0,139.0,21.6,6.6,190.0,4.0
