datetime,date,hour_utc,pressure_hPa,height_m,temp_c,dewpoint_c,wind_dir_deg,wind_speed_m_s
2022-01-01 00:00:00,2022-01-01,0,1003.0,139.0,7.4,6.3,175.0,4.0
2022-01-01 12:00:00,2022-01-01,12,1006.0,139.0,13.6,7.6,280.0,10.0
2022-01-02 00:00:00,2022-01-02,0,1009.0,139.0,10.0,6.9,285.0,2.0
2022-01-02 12:00:00,2022-01-02,12,1005.0,139.0,11.6,5.6,125.0,4.0
2022-01-03 00:00:00,2022-01-03,0,1000.0,139.0,5.2,5.1,225.0,2.0
2022-01-03 12:00:00,2022-01-03,12,997.0,139.0,12.4,3.4,315.0,4.0
2022-01-04 00:00:00,2022-01-04,0,996.0,139.0,8.2,5.3,230.0,2.0
2022-01-04 12:00:00,2022-01-04,12,989.0,139.0,10.4,6.0,230.0,8.0
2022-01-05 00:00:00,2022-01-05,0,985.0,139.0,7.6,5.7,165.0,4.0
2022-01-05 12:00:00,2022-01-05,12,985.0,139.0,9.6,6.0,320.0,8.0
2022-01-06 00:00:00,2022-01-06,0,991.0,139.0,4.0,-4.0,295.0,10.0
2022-01-06 12:00:00,2022-01-06,12,996.0,139.0,5.2,-1.8,295.0,16.0
2022-01-07 00:00:00,2022-01-07,0,1005.0,139.0,-0.1,-7.1,295.0,6.0
2022-01-07 12:00:00,2022-01-07,12,1006.0,139.0,2.4,-7.6,125.0,2.0
2022-01-08 00:00:00,2022-01-08,0,1003.0,139.0,-3.5,-8.2,45.0,2.0
2022-01-08 12:00:00,2022-01-08,12,999.0,139.0,0.2,-6.8,120.0,4.0
2022-01-09 00:00:00,2022-01-09,0,994.0,139.0,-3.5,-5.7,195.0,2.0
2022-01-09 12:00:00,2022-01-09,12,990.0,139.0,-0.3,-4.5,160.0,4.0
2022-01-10 00:00:00,2022-01-10,0,993.0,139.0,-1.9,-3.6,345.0,2.0
2022-01-10 12:00:00,2022-01-10,12,996.0,139.0,4.0,-4.0,315.0,6.0
2022-01-11 00:00:00,2022-01-11,0,1005.0,139.0,-0.3,-5.3,355.0,6.0
2022-01-11 12:00:00,2022-01-11,12,1010.0,139.0,3.0,-8.0,45.0,10.0
2022-01-12 00:00:00,2022-01-12,0,1015.0,139.0,-2.9,-8.9,355.0,2.0
2022-01-12 12:00:00,2022-01-12,12,1018.0,139.0,-0.3,-8.3,275.0,4.0
2022-01-13 00:00:00,2022-01-13,0,1019.0,139.0,-7.1,-8.3,0.0,0.0
2022-01-13 12:00:00,2022-01-13,12,1019.0,139.0,2.6,-3.4,345.0,2.0
2022-01-14 00:00:00,2022-01-14,0,1014.0,139.0,3.2,-0.8,280.0,8.0
2022-01-14 12:00:00,2022-01-14,12,1008.0,139.0,6.8,-1.2,305.0,8.0
2022-01-15 00:00:00,2022-01-15,0,1008.0,139.0,3.8,-0.2,310.0,8.0
2022-01-15 12:00:00,2022-01-15,12,1010.0,139.0,5.8,-3.2,0.0,6.0
2022-01-16 00:00:00,2022-01-16,0,1011.0,139.0,-3.1,-5.4,40.0,4.0
2022-01-16 12:00:00,2022-01-16,12,1009.0,139.0,-1.7,-4.9,120.0,4.0
2022-01-17 00:00:00,2022-01-17,0,1006.0,139.0,-2.9,-3.3,265.0,2.0
2022-01-17 12:00:00,2022-01-17,12,1002.0,139.0,5.8,-1.2,270.0,10.0
2022-01-18 00:00:00,2022-01-18,0,1008.0,139.0,2.4,-6.6,300.0,12.0
2022-01-18 12:00:00,2022-01-18,12,1015.0,139.0,3.4,-4.6,300.0,12.0
2022-01-19 00:00:00,2022-01-19,0,1018.0,139.0,-1.7,-4.4,330.0,4.0
2022-01-19 12:00:00,2022-01-19,12,1013.0,139.0,2.0,-4.0,0.0,0.0
2022-01-20 00:00:00,2022-01-20,0,1005.0,139.0,-2.9,-4.2,0.0,0.0
2022-01-20 12:00:00,2022-01-20,12,1000.0,139.0,3.4,1.0,250.0,12.0
2022-01-21 00:00:00,2022-01-21,0,1002.0,139.0,-0.3,-3.5,270.0,6.0
2022-01-21 12:00:00,2022-01-21,12,1006.0,139.0,0.6,-6.4,315.0,8.0
2022-01-22 00:00:00,2022-01-22,0,1005.0,139.0,-0.7,-6.7,280.0,6.0
2022-01-23 00:00:00,2022-01-23,0,1010.0,139.0,-2.3,-8.3,325.0,4.0
2022-01-23 12:00:00,2022-01-23,12,1012.0,139.0,0.4,-8.6,320.0,4.0
2022-01-24 00:00:00,2022-01-24,0,1016.0,139.0,-4.1,-9.1,55.0,4.0
2022-01-24 12:00:00,2022-01-24,12,1019.0,139.0,-0.3,-11.3,45.0,6.0
2022-01-25 00:00:00,2022-01-25,0,1019.0,139.0,-7.9,-10.1,140.0,2.0
2022-01-25 12:00:00,2022-01-25,12,1014.0,139.0,0.2,-4.6,220.0,2.0
2022-01-26 00:00:00,2022-01-26,0,1011.0,139.0,-1.3,-2.4,100.0,4.0
2022-01-26 12:00:00,2022-01-26,12,1010.0,139.0,4.0,-1.0,305.0,6.0
2022-01-27 00:00:00,2022-01-27,0,1009.0,139.0,0.6,-1.6,275.0,4.0
2022-01-27 12:00:00,2022-01-27,12,1006.0,139.0,4.4,-2.6,270.0,10.0
2022-01-28 00:00:00,2022-01-28,0,1001.0,139.0,4.0,-0.2,305.0,17.0
2022-01-29 12:00:00,2022-01-29,12,1010.0,139.0,5.0,-4.0,285.0,10.0
2022-01-30 00:00:00,2022-01-30,0,1001.0,139.0,3.0,-1.9,215.0,8.0
2022-01-30 12:00:00,2022-01-30,12,996.0,139.0,8.0,-3.0,280.0,19.0
2022-01-31 00:00:00,2022-01-31,0,999.0,139.0,4.4,-4.6,310.0,10.0
2022-01-31 12:00:00,2022-01-31,12,992.0,139.0,4.6,-4.4,250.0,6.0
