datetime,date,hour_utc,pressure_hPa,height_m,temp_c,dewpoint_c,wind_dir_deg,wind_speed_m_s
2020-12-04 12:00:00,2020-12-04,12,991.0,139.0,4.4,1.8,100.0,6.0
2020-12-05 00:00:00,2020-12-05,0,993.0,139.0,4.0,2.7,80.0,4.0
2020-12-05 12:00:00,2020-12-05,12,995.0,139.0,10.2,6.0,105.0,4.0
2020-12-06 00:00:00,2020-12-06,0,997.0,139.0,6.0,5.3,90.0,4.0
2020-12-06 12:00:00,2020-12-06,12,995.0,139.0,10.2,6.4,105.0,10.0
2020-12-07 00:00:00,2020-12-07,0,992.0,139.0,6.6,3.2,90.0,6.0
2020-12-07 12:00:00,2020-12-07,12,993.0,139.0,6.0,5.3,120.0,4.0
2020-12-08 00:00:00,2020-12-08,0,995.0,139.0,3.6,3.6,105.0,2.0
2020-12-08 12:00:00,2020-12-08,12,997.0,139.0,4.4,2.1,105.0,8.0
2020-12-09 00:00:00,2020-12-09,0,996.0,139.0,2.6,1.4,60.0,4.0
2020-12-09 12:00:00,2020-12-09,12,994.0,139.0,5.4,2.1,40.0,8.0
2020-12-12 00:00:00,2020-12-12,0,989.0,139.0,1.8,1.8,150.0,4.0
2020-12-13 00:00:00,2020-12-13,0,991.0,139.0,2.8,2.5,340.0,4.0
2020-12-13 12:00:00,2020-12-13,12,994.0,139.0,4.4,2.1,280.0,2.0
2020-12-14 00:00:00,2020-12-14,0,999.0,139.0,1.6,1.0,45.0,2.0
2020-12-14 12:00:00,2020-12-14,12,1003.0,139.0,2.6,1.1,125.0,2.0
2020-12-15 00:00:00,2020-12-15,0,1007.0,139.0,1.4,1.4,230.0,2.0
2020-12-15 12:00:00,2020-12-15,12,1007.0,139.0,1.4,1.3,160.0,4.0
2020-12-16 00:00:00,2020-12-16,0,1006.0,139.0,3.0,2.6,105.0,2.0
2020-12-16 12:00:00,2020-12-16,12,1007.0,139.0,3.2,2.5,0.0,0.0
2020-12-17 00:00:00,2020-12-17,0,1008.0,139.0,2.2,2.2,0.0,0.0
2020-12-17 12:00:00,2020-12-17,12,1010.0,139.0,3.2,2.9,210.0,2.0
2020-12-18 00:00:00,2020-12-18,0,1011.0,139.0,3.2,1.7,285.0,2.0
2020-12-18 12:00:00,2020-12-18,12,1013.0,139.0,3.0,2.0,50.0,2.0
2020-12-19 12:00:00,2020-12-19,12,1012.0,139.0,3.0,1.7,0.0,0.0
2020-12-20 00:00:00,2020-12-20,0,1012.0,139.0,3.2,1.9,120.0,2.0
2020-12-20 12:00:00,2020-12-20,12,1012.0,139.0,4.2,1.6,90.0,4.0
2020-12-21 00:00:00,2020-12-21,0,1012.0,139.0,3.6,1.5,115.0,2.0
2020-12-22 00:00:00,2020-12-22,0,1010.0,139.0,3.8,2.8,95.0,4.0
2020-12-23 12:00:00,2020-12-23,12,1002.0,139.0,10.0,7.1,230.0,6.0
2020-12-24 12:00:00,2020-12-24,12,993.0,139.0,8.2,6.8,260.0,4.0
2020-12-26 00:00:00,2020-12-26,0,999.0,139.0,3.8,2.5,325.0,2.0
2020-12-26 12:00:00,2020-12-26,12,1005.0,139.0,4.2,-4.8,325.0,4.0
2020-12-27 00:00:00,2020-12-27,0,1006.0,139.0,-1.9,-4.1,70.0,2.0
2020-12-27 12:00:00,2020-12-27,12,999.0,139.0,-0.1,-4.4,75.0,6.0
2020-12-28 00:00:00,2020-12-28,0,986.0,139.0,0.6,0.3,125.0,6.0
2020-12-28 12:00:00,2020-12-28,12,982.0,139.0,3.0,1.4,135.0,6.0
2020-12-29 00:00:00,2020-12-29,0,973.0,139.0,8.0,4.9,105.0,10.0
2020-12-29 12:00:00,2020-12-29,12,984.0,139.0,10.4,4.4,160.0,10.0
2020-12-30 00:00:00,2020-12-30,0,988.0,139.0,4.6,2.9,60.0,4.0
2020-12-30 12:00:00,2020-12-30,12,988.0,139.0,7.0,6.9,150.0,2.0
2020-12-31 00:00:00,2020-12-31,0,991.0,139.0,5.6,5.3,355.0,4.0
2020-12-31 12:00:00,2020-12-31,12,990.0,139.0,5.6,5.5,320.0,2.0
