datetime,date,hour_utc,pressure_hPa,height_m,temp_c,dewpoint_c,wind_dir_deg,wind_speed_m_s
2018-11-01 00:00:00,2018-11-01,0,1008.0,139.0,10.8,6.0,60.0,4.0
2018-11-01 12:00:00,2018-11-01,12,1006.0,139.0,16.8,8.8,120.0,4.0
2018-11-02 00:00:00,2018-11-02,0,1004.0,139.0,15.2,11.4,110.0,2.0
2018-11-02 12:00:00,2018-11-02,12,1007.0,139.0,19.0,14.0,80.0,4.0
2018-11-03 00:00:00,2018-11-03,0,1008.0,139.0,15.8,12.4,90.0,4.0
2018-11-03 12:00:00,2018-11-03,12,1007.0,139.0,20.8,12.8,80.0,4.0
2018-11-04 00:00:00,2018-11-04,0,1007.0,139.0,13.0,10.9,10.0,4.0
2018-11-04 12:00:00,2018-11-04,12,1005.0,139.0,20.4,6.4,140.0,4.0
2018-11-05 00:00:00,2018-11-05,0,1005.0,139.0,9.8,6.9,100.0,2.0
2018-11-05 12:00:00,2018-11-05,12,1004.0,139.0,17.6,6.6,110.0,6.0
2018-11-06 00:00:00,2018-11-06,0,1005.0,139.0,9.2,6.3,90.0,2.0
2018-11-06 12:00:00,2018-11-06,12,1005.0,139.0,15.4,6.4,100.0,6.0
2018-11-07 00:00:00,2018-11-07,0,1004.0,139.0,8.4,5.7,110.0,4.0
2018-11-07 12:00:00,2018-11-07,12,1004.0,139.0,14.4,7.4,100.0,6.0
2018-11-08 00:00:00,2018-11-08,0,1004.0,139.0,8.2,6.3,90.0,2.0
2018-11-08 12:00:00,2018-11-08,12,1006.0,139.0,15.2,7.2,150.0,4.0
2018-11-09 00:00:00,2018-11-09,0,1005.0,139.0,6.2,5.2,30.0,2.0
2018-11-09 12:00:00,2018-11-09,12,1005.0,139.0,15.2,7.2,180.0,4.0
2018-11-10 00:00:00,2018-11-10,0,1003.0,139.0,6.6,5.4,70.0,2.0
2018-11-10 12:00:00,2018-11-10,12,1001.0,139.0,10.2,5.2,90.0,6.0
