datetime,date,hour_utc,pressure_hPa,height_m,temp_c,dewpoint_c,wind_dir_deg,wind_speed_m_s
2016-03-01 00:00:00,2016-03-01,0,993.0,139.0,7.6,7.4,60.0,4.0
2016-03-01 12:00:00,2016-03-01,12,993.0,139.0,2.8,1.3,290.0,8.0
2016-03-02 00:00:00,2016-03-02,0,997.0,139.0,2.4,-0.6,310.0,10.0
2016-03-02 12:00:00,2016-03-02,12,995.0,139.0,8.4,-0.6,260.0,8.0
2016-03-03 00:00:00,2016-03-03,0,988.0,139.0,3.0,0.4,110.0,4.0
2016-03-03 12:00:00,2016-03-03,12,985.0,139.0,7.6,0.6,70.0,10.0
2016-03-04 00:00:00,2016-03-04,0,982.0,139.0,5.0,3.1,0.0,6.0
2016-03-04 12:00:00,2016-03-04,12,985.0,139.0,10.8,1.8,0.0,6.0
2016-03-05 00:00:00,2016-03-05,0,990.0,139.0,2.0,1.2,160.0,2.0
2016-03-05 12:00:00,2016-03-05,12,990.0,139.0,9.6,2.6,180.0,10.0
2016-03-06 00:00:00,2016-03-06,0,987.0,139.0,6.6,2.6,130.0,6.0
2016-03-06 12:00:00,2016-03-06,12,986.0,139.0,9.0,6.1,180.0,2.0
2016-03-07 00:00:00,2016-03-07,0,987.0,139.0,6.0,4.3,70.0,2.0
2016-03-07 12:00:00,2016-03-07,12,986.0,139.0,7.2,5.8,350.0,4.0
2016-03-08 00:00:00,2016-03-08,0,988.0,139.0,6.4,5.1,0.0,2.0
2016-03-08 12:00:00,2016-03-08,12,994.0,139.0,9.2,4.2,240.0,6.0
2016-03-09 00:00:00,2016-03-09,0,999.0,139.0,2.4,0.9,340.0,2.0
2016-03-09 12:00:00,2016-03-09,12,997.0,139.0,10.6,3.6,50.0,4.0
2016-03-10 00:00:00,2016-03-10,0,993.0,139.0,4.0,2.1,20.0,4.0
2016-03-10 12:00:00,2016-03-10,12,994.0,139.0,13.6,4.6,20.0,8.0
2016-03-11 00:00:00,2016-03-11,0,996.0,139.0,9.0,4.0,0.0,6.0
2016-03-11 12:00:00,2016-03-11,12,999.0,139.0,14.0,3.0,50.0,4.0
2016-03-12 00:00:00,2016-03-12,0,1004.0,139.0,8.8,2.8,10.0,2.0
2016-03-12 12:00:00,2016-03-12,12,1005.0,139.0,10.8,0.8,60.0,8.0
2016-03-13 00:00:00,2016-03-13,0,1006.0,139.0,7.0,2.1,20.0,4.0
2016-03-13 12:00:00,2016-03-13,12,1008.0,139.0,12.0,1.0,90.0,8.0
2016-03-14 00:00:00,2016-03-14,0,1010.0,139.0,5.0,-3.0,40.0,8.0
2016-03-14 12:00:00,2016-03-14,12,1010.0,139.0,9.8,-5.2,10.0,6.0
2016-03-15 00:00:00,2016-03-15,0,1005.0,139.0,2.2,-3.8,160.0,2.0
2016-03-15 12:00:00,2016-03-15,12,1001.0,139.0,2.2,1.3,120.0,4.0
2016-03-16 00:00:00,2016-03-16,0,1006.0,139.0,1.2,0.9,130.0,4.0
2016-03-16 12:00:00,2016-03-16,12,1014.0,139.0,8.4,0.4,120.0,6.0
2016-03-17 00:00:00,2016-03-17,0,1014.0,139.0,3.0,0.2,10.0,2.0
2016-03-17 12:00:00,2016-03-17,12,1012.0,139.0,11.4,0.4,240.0,4.0
2016-03-18 00:00:00,2016-03-18,0,1005.0,139.0,3.0,0.4,240.0,4.0
2016-03-18 12:00:00,2016-03-18,12,999.0,139.0,12.6,0.6,280.0,8.0
2016-03-19 00:00:00,2016-03-19,0,996.0,139.0,8.4,-0.6,340.0,4.0
2016-03-19 12:00:00,2016-03-19,12,1000.0,139.0,10.6,-2.4,0.0,6.0
2016-03-20 00:00:00,2016-03-20,0,1002.0,139.0,1.8,-5.2,100.0,4.0
2016-03-20 12:00:00,2016-03-20,12,1000.0,139.0,8.0,-3.0,240.0,6.0
2016-03-21 00:00:00,2016-03-21,0,997.0,139.0,2.0,-0.3,10.0,2.0
2016-03-21 12:00:00,2016-03-21,12,999.0,139.0,10.8,-1.2,340.0,10.0
2016-03-22 00:00:00,2016-03-22,0,996.0,139.0,3.0,-0.9,220.0,2.0
2016-03-22 12:00:00,2016-03-22,12,993.0,139.0,11.2,-0.8,320.0,8.0
2016-03-23 00:00:00,2016-03-23,0,993.0,139.0,3.8,-0.8,340.0,2.0
2016-03-23 12:00:00,2016-03-23,12,988.0,139.0,8.6,-1.4,70.0,10.0
2016-03-24 00:00:00,2016-03-24,0,985.0,139.0,5.0,-2.0,10.0,4.0
2016-03-24 12:00:00,2016-03-24,12,990.0,139.0,9.8,-6.2,310.0,6.0
2016-03-25 00:00:00,2016-03-25,0,999.0,139.0,0.4,-6.6,250.0,2.0
2016-03-25 12:00:00,2016-03-25,12,999.0,139.0,10.2,-2.8,250.0,4.0
2016-03-26 00:00:00,2016-03-26,0,999.0,139.0,6.4,0.4,220.0,2.0
2016-03-26 12:00:00,2016-03-26,12,1001.0,139.0,10.2,3.2,270.0,6.0
2016-03-27 00:00:00,2016-03-27,0,1001.0,139.0,5.2,2.5,10.0,2.0
2016-03-27 12:00:00,2016-03-27,12,1001.0,139.0,10.8,0.8,110.0,4.0
2016-03-28 00:00:00,2016-03-28,0,999.0,139.0,3.0,0.4,90.0,2.0
2016-03-28 12:00:00,2016-03-28,12,998.0,139.0,12.4,2.4,230.0,4.0
2016-03-29 00:00:00,2016-03-29,0,994.0,139.0,8.2,5.1,120.0,4.0
2016-03-29 12:00:00,2016-03-29,12,997.0,139.0,13.2,6.2,300.0,10.0
2016-03-30 00:00:00,2016-03-30,0,1000.0,139.0,5.6,4.8,230.0,2.0
2016-03-30 12:00:00,2016-03-30,12,1001.0,139.0,15.2,8.2,220.0,6.0
2016-03-31 00:00:00,2016-03-31,0,999.0,139.0,10.0,6.1,200.0,2.0
2016-03-31 12:00:00,2016-03-31,12,999.0,139.0,18.6,9.6,230.0,6.0
