datetime,date,hour_utc,pressure_hPa,height_m,temp_c,dewpoint_c,wind_dir_deg,wind_speed_m_s
2024-07-01 00:00:00,2024-07-01,0,993.0,139.0,22.6,18.6,330.0,4.0
2024-07-01 12:00:00,2024-07-01,12,994.0,139.0,27.4,16.4,265.0,10.0
2024-07-02 00:00:00,2024-07-02,0,992.0,139.0,21.2,15.2,315.0,6.0
2024-07-02 12:00:00,2024-07-02,12,992.0,139.0,22.8,10.8,345.0,6.0
2024-07-03 00:00:00,2024-07-03,0,993.0,139.0,17.6,8.6,320.0,6.0
2024-07-03 12:00:00,2024-07-03,12,991.0,139.0,23.6,9.6,280.0,6.0
2024-07-04 00:00:00,2024-07-04,0,991.0,139.0,19.4,11.4,25.0,2.0
2024-07-04 12:00:00,2024-07-04,12,994.0,139.0,24.0,11.0,340.0,6.0
2024-07-05 00:00:00,2024-07-05,0,996.0,139.0,16.2,10.2,270.0,2.0
2024-07-05 12:00:00,2024-07-05,12,1000.0,139.0,26.6,9.6,275.0,14.0
2024-07-06 00:00:00,2024-07-06,0,999.0,139.0,18.8,12.8,165.0,2.0
2024-07-06 12:00:00,2024-07-06,12,997.0,139.0,30.6,10.6,140.0,8.0
2024-07-07 00:00:00,2024-07-07,0,995.0,139.0,19.8,12.8,115.0,4.0
2024-07-07 12:00:00,2024-07-07,12,997.0,139.0,29.8,14.8,270.0,6.0
2024-07-08 00:00:00,2024-07-08,0,998.0,139.0,25.0,17.0,15.0,4.0
2024-07-08 12:00:00,2024-07-08,12,999.0,139.0,31.8,15.8,330.0,6.0
2024-07-09 00:00:00,2024-07-09,0,1001.0,139.0,23.0,17.0,0.0,2.0
2024-07-09 12:00:00,2024-07-09,12,1001.0,139.0,34.2,15.2,70.0,6.0
2024-07-10 00:00:00,2024-07-10,0,1001.0,139.0,25.0,18.0,40.0,2.0
2024-07-10 12:00:00,2024-07-10,12,1000.0,139.0,35.0,17.0,60.0,2.0
2024-07-11 00:00:00,2024-07-11,0,999.0,139.0,26.6,18.6,0.0,0.0
2024-07-11 12:00:00,2024-07-11,12,998.0,139.0,36.0,18.0,185.0,4.0
2024-07-12 00:00:00,2024-07-12,0,998.0,139.0,24.6,17.6,15.0,2.0
2024-07-12 12:00:00,2024-07-12,12,996.0,139.0,34.4,18.4,35.0,4.0
2024-07-13 00:00:00,2024-07-13,0,992.0,139.0,26.2,17.2,145.0,2.0
2024-07-13 12:00:00,2024-07-13,12,995.0,139.0,32.6,17.6,280.0,4.0
2024-07-14 00:00:00,2024-07-14,0,994.0,139.0,26.4,18.4,75.0,2.0
2024-07-14 12:00:00,2024-07-14,12,995.0,139.0,34.0,18.0,350.0,6.0
2024-07-15 00:00:00,2024-07-15,0,996.0,139.0,25.2,20.2,5.0,2.0
2024-07-15 12:00:00,2024-07-15,12,997.0,139.0,33.8,17.8,190.0,2.0
2024-07-16 00:00:00,2024-07-16,0,996.0,139.0,26.6,19.6,75.0,2.0
2024-07-16 12:00:00,2024-07-16,12,995.0,139.0,33.4,19.4,5.0,2.0
2024-07-17 00:00:00,2024-07-17,0,996.0,139.0,27.2,21.2,325.0,4.0
2024-07-17 12:00:00,2024-07-17,12,999.0,139.0,34.0,18.0,145.0,2.0
2024-07-18 00:00:00,2024-07-18,0,1001.0,139.0,24.6,17.6,5.0,4.0
2024-07-18 12:00:00,2024-07-18,12,1003.0,139.0,31.0,18.0,35.0,4.0
2024-07-19 00:00:00,2024-07-19,0,1003.0,139.0,23.0,19.4,75.0,4.0
2024-07-19 12:00:00,2024-07-19,12,1002.0,139.0,31.4,15.4,25.0,4.0
2024-07-20 00:00:00,2024-07-20,0,998.0,139.0,22.8,14.8,55.0,2.0
2024-07-20 12:00:00,2024-07-20,12,996.0,139.0,27.4,13.4,345.0,2.0
2024-07-21 00:00:00,2024-07-21,0,993.0,139.0,22.6,16.6,0.0,0.0
2024-07-21 12:00:00,2024-07-21,12,993.0,139.0,28.2,16.2,230.0,2.0
2024-07-22 00:00:00,2024-07-22,0,994.0,139.0,22.4,17.8,55.0,4.0
2024-07-22 12:00:00,2024-07-22,12,995.0,139.0,30.6,15.6,310.0,8.0
2024-07-23 00:00:00,2024-07-23,0,997.0,139.0,24.2,17.2,0.0,0.0
2024-07-23 12:00:00,2024-07-23,12,999.0,139.0,28.2,17.2,285.0,4.0
2024-07-24 00:00:00,2024-07-24,0,998.0,139.0,24.4,12.4,0.0,2.0
2024-07-24 12:00:00,2024-07-24,12,996.0,139.0,28.2,13.2,330.0,6.0
2024-07-25 00:00:00,2024-07-25,0,997.0,139.0,21.0,11.0,330.0,2.0
2024-07-25 12:00:00,2024-07-25,12,996.0,139.0,26.6,10.6,0.0,4.0
2024-07-26 00:00:00,2024-07-26,0,997.0,139.0,18.0,12.0,10.0,2.0
2024-07-26 12:00:00,2024-07-26,12,998.0,139.0,27.4,8.4,230.0,10.0
2024-07-27 00:00:00,2024-07-27,0,1000.0,139.0,18.0,11.0,5.0,2.0
2024-07-27 12:00:00,2024-07-27,12,1001.0,139.0,31.8,11.8,150.0,4.0
2024-07-28 00:00:00,2024-07-28,0,1001.0,139.0,21.6,10.6,95.0,2.0
