datetime,date,hour_utc,pressure_hPa,height_m,temp_c,dewpoint_c,wind_dir_deg,wind_speed_m_s
2021-01-01 00:00:00,2021-01-01,0,992.0,139.0,0.4,0.4,235.0,4.0
2021-01-01 12:00:00,2021-01-01,12,995.0,139.0,3.2,1.1,160.0,2.0
2021-01-02 00:00:00,2021-01-02,0,999.0,139.0,2.2,1.6,115.0,2.0
2021-01-02 12:00:00,2021-01-02,12,1000.0,139.0,5.0,1.1,55.0,4.0
2021-01-03 00:00:00,2021-01-03,0,998.0,139.0,4.6,0.4,75.0,6.0
2021-01-03 12:00:00,2021-01-03,12,997.0,139.0,6.0,3.2,85.0,6.0
2021-01-04 12:00:00,2021-01-04,12,996.0,139.0,6.4,4.9,60.0,6.0
2021-01-05 00:00:00,2021-01-05,0,992.0,139.0,6.6,5.2,340.0,2.0
2021-01-05 12:00:00,2021-01-05,12,993.0,139.0,4.6,2.6,275.0,12.0
2021-01-06 00:00:00,2021-01-06,0,996.0,139.0,3.4,1.8,135.0,2.0
2021-01-06 12:00:00,2021-01-06,12,994.0,139.0,4.2,4.1,140.0,4.0
2021-01-07 00:00:00,2021-01-07,0,994.0,139.0,1.6,1.6,125.0,2.0
2021-01-07 12:00:00,2021-01-07,12,998.0,139.0,3.6,-1.4,265.0,8.0
2021-01-08 00:00:00,2021-01-08,0,999.0,139.0,-1.9,-2.0,0.0,0.0
2021-01-08 12:00:00,2021-01-08,12,998.0,139.0,1.8,-0.8,325.0,6.0
2021-01-09 00:00:00,2021-01-09,0,1002.0,139.0,-0.1,-1.1,325.0,2.0
2021-01-09 12:00:00,2021-01-09,12,1004.0,139.0,-0.5,-0.8,150.0,4.0
2021-01-10 00:00:00,2021-01-10,0,1006.0,139.0,-4.3,-4.4,70.0,4.0
2021-01-10 12:00:00,2021-01-10,12,1007.0,139.0,-1.7,-1.8,80.0,4.0
2021-01-11 00:00:00,2021-01-11,0,1004.0,139.0,-1.5,-3.5,320.0,4.0
2021-01-11 12:00:00,2021-01-11,12,1004.0,139.0,2.2,-4.8,350.0,2.0
2021-01-12 00:00:00,2021-01-12,0,1003.0,139.0,-4.1,-5.8,330.0,2.0
2021-01-13 00:00:00,2021-01-13,0,993.0,139.0,-1.3,-1.3,220.0,4.0
2021-01-13 12:00:00,2021-01-13,12,995.0,139.0,3.6,-3.4,315.0,16.0
2021-01-14 00:00:00,2021-01-14,0,993.0,139.0,0.0,-3.4,250.0,2.0
2021-01-14 12:00:00,2021-01-14,12,990.0,139.0,0.8,-4.2,330.0,12.0
2021-01-15 00:00:00,2021-01-15,0,998.0,139.0,-0.7,-5.7,305.0,8.0
2021-01-15 12:00:00,2021-01-15,12,999.0,139.0,1.0,-7.0,300.0,10.0
2021-01-16 00:00:00,2021-01-16,0,1002.0,139.0,-6.3,-6.8,145.0,2.0
2021-01-16 12:00:00,2021-01-16,12,1003.0,139.0,-0.7,-7.7,285.0,10.0
2021-01-17 00:00:00,2021-01-17,0,1000.0,139.0,-3.5,-7.5,315.0,10.0
2021-01-17 12:00:00,2021-01-17,12,1000.0,139.0,-1.7,-7.7,0.0,4.0
2021-01-18 00:00:00,2021-01-18,0,1005.0,139.0,-6.9,-7.8,0.0,0.0
2021-01-18 12:00:00,2021-01-18,12,1005.0,139.0,-2.1,-9.1,315.0,10.0
2021-01-19 00:00:00,2021-01-19,0,1006.0,139.0,-2.5,-4.5,225.0,2.0
2021-01-19 12:00:00,2021-01-19,12,1004.0,139.0,2.2,-1.1,240.0,4.0
2021-01-20 00:00:00,2021-01-20,0,999.0,139.0,0.4,-2.1,135.0,2.0
2021-01-20 12:00:00,2021-01-20,12,1000.0,139.0,9.2,1.2,215.0,10.0
2021-01-21 00:00:00,2021-01-21,0,998.0,139.0,5.8,1.0,140.0,8.0
2021-01-21 12:00:00,2021-01-21,12,995.0,139.0,11.6,2.6,170.0,6.0
2021-01-22 00:00:00,2021-01-22,0,994.0,139.0,5.8,2.3,160.0,8.0
2021-01-22 12:00:00,2021-01-22,12,990.0,139.0,10.6,3.6,165.0,12.0
2021-01-23 00:00:00,2021-01-23,0,987.0,139.0,8.4,4.0,165.0,6.0
2021-01-23 12:00:00,2021-01-23,12,984.0,139.0,11.6,4.6,150.0,4.0
2021-01-24 00:00:00,2021-01-24,0,980.0,139.0,5.0,4.6,60.0,2.0
2021-01-24 12:00:00,2021-01-24,12,983.0,139.0,6.8,0.8,310.0,4.0
2021-01-25 00:00:00,2021-01-25,0,981.0,139.0,3.6,-4.4,5.0,4.0
2021-01-25 12:00:00,2021-01-25,12,983.0,139.0,5.0,-2.0,280.0,16.0
2021-01-26 00:00:00,2021-01-26,0,989.0,139.0,1.0,-2.9,325.0,2.0
2021-01-26 12:00:00,2021-01-26,12,995.0,139.0,3.8,-4.2,305.0,10.0
2021-01-27 00:00:00,2021-01-27,0,997.0,139.0,0.8,-1.3,285.0,2.0
2021-01-27 12:00:00,2021-01-27,12,997.0,139.0,2.4,-3.6,320.0,8.0
2021-01-28 00:00:00,2021-01-28,0,997.0,139.0,-2.3,-7.0,330.0,2.0
2021-01-28 12:00:00,2021-01-28,12,994.0,139.0,1.6,-2.5,205.0,2.0
2021-01-29 00:00:00,2021-01-29,0,986.0,139.0,0.0,0.0,160.0,2.0
2021-01-29 12:00:00,2021-01-29,12,985.0,139.0,3.4,3.0,210.0,4.0
2021-01-30 00:00:00,2021-01-30,0,981.0,139.0,5.6,3.9,270.0,6.0
2021-01-30 12:00:00,2021-01-30,12,983.0,139.0,7.4,4.2,215.0,4.0
2021-01-31 00:00:00,2021-01-31,0,984.0,139.0,2.4,-0.5,25.0,2.0
2021-01-31 12:00:00,2021-01-31,12,989.0,139.0,1.4,-6.6,60.0,10.0
